LGA_2021,Region,Year,Population Density
14900, Liverpool,2005,547.7593551
14900, Liverpool,2006,555.5960765
14900, Liverpool,2007,565.4312274
14900, Liverpool,2008,580.1397985
14900, Liverpool,2009,594.3348615
14900, Liverpool,2010,604.794726
14900, Liverpool,2011,615.1891754
14900, Liverpool,2012,627.3269355
14900, Liverpool,2013,641.4663958
14900, Liverpool,2014,656.5216666
14900, Liverpool,2015,674.4453868
14900, Liverpool,2016,693.343791
14900, Liverpool,2017,710.8390427
14900, Liverpool,2018,726.5942544
14900, Liverpool,2019,741.8653948
14900, Liverpool,2020,754.8339259
14900, Liverpool,2021,766.5759251
24250, Mansfield,2001,1.747725297
24250, Mansfield,2002,1.757871365
24250, Mansfield,2003,1.770879145
24250, Mansfield,2004,1.805219684
24250, Mansfield,2005,1.853348469
24250, Mansfield,2006,1.913964723
24250, Mansfield,2007,1.942061528
24250, Mansfield,2008,1.975361444
24250, Mansfield,2009,2.017246495
24250, Mansfield,2010,2.047424544
24250, Mansfield,2011,2.066155747
24250, Mansfield,2012,2.106479865
24250, Mansfield,2013,2.153047716
24250, Mansfield,2014,2.184006232
24250, Mansfield,2015,2.219127238
24250, Mansfield,2016,2.256589644
24250, Mansfield,2017,2.313043408
24250, Mansfield,2018,2.378342463
24250, Mansfield,2019,2.445982918
24250, Mansfield,2020,2.542240489
24250, Mansfield,2021,2.630693391
30300, Balonne,2001,0.175957595
30300, Balonne,2002,0.171553029
30300, Balonne,2003,0.166344709
30300, Balonne,2004,0.160750589
30300, Balonne,2005,0.156828275
30300, Balonne,2006,0.15284166
30300, Balonne,2007,0.153034561
30300, Balonne,2008,0.153870464
30300, Balonne,2009,0.154738517
30300, Balonne,2010,0.155381519
30300, Balonne,2011,0.156313873
30300, Balonne,2012,0.153902614
30300, Balonne,2013,0.153548963
30300, Balonne,2014,0.151941457
30300, Balonne,2015,0.148212043
30300, Balonne,2016,0.143421676
30300, Balonne,2017,0.141299768
30300, Balonne,2018,0.140656765
30300, Balonne,2019,0.141267618
30300, Balonne,2020,0.141460518
30300, Balonne,2021,0.140785366
27070, Whittlesea,2001,239.7212299
27070, Whittlesea,2002,244.2934748
27070, Whittlesea,2003,249.5743258
27070, Whittlesea,2004,252.6803484
27070, Whittlesea,2005,257.0851418
27070, Whittlesea,2006,262.3904979
27070, Whittlesea,2007,271.4716829
27070, Whittlesea,2008,282.719528
27070, Whittlesea,2009,297.0121329
27070, Whittlesea,2010,311.8458923
27070, Whittlesea,2011,328.3684621
27070, Whittlesea,2012,347.1414178
27070, Whittlesea,2013,366.0899934
27070, Whittlesea,2014,383.7071247
27070, Whittlesea,2015,401.9797678
27070, Whittlesea,2016,422.8315735
27070, Whittlesea,2017,437.6694171
27070, Whittlesea,2018,450.1118862
27070, Whittlesea,2019,461.1555221
27070, Whittlesea,2020,471.1045964
27070, Whittlesea,2021,473.3549822
20830, Baw Baw,2001,8.901019103
20830, Baw Baw,2002,8.935779011
20830, Baw Baw,2003,9.008526531
20830, Baw Baw,2004,9.097909149
20830, Baw Baw,2005,9.206161432
20830, Baw Baw,2006,9.388650945
20830, Baw Baw,2007,9.559719346
20830, Baw Baw,2008,9.779699901
20830, Baw Baw,2009,10.05951715
20830, Baw Baw,2010,10.45205582
20830, Baw Baw,2011,10.77284011
20830, Baw Baw,2012,11.05017451
20830, Baw Baw,2013,11.32850205
20830, Baw Baw,2014,11.58100795
20830, Baw Baw,2015,11.87721202
20830, Baw Baw,2016,12.23945991
20830, Baw Baw,2017,12.62579145
20830, Baw Baw,2018,13.00815043
20830, Baw Baw,2019,13.39994424
20830, Baw Baw,2020,13.81631827
20830, Baw Baw,2021,14.29625328
53780, Gosnells,2001,657.215847
53780, Gosnells,2002,670.3739898
53780, Gosnells,2003,688.0333958
53780, Gosnells,2004,707.9473611
53780, Gosnells,2005,727.4292681
53780, Gosnells,2006,745.9527909
53780, Gosnells,2007,770.1244957
53780, Gosnells,2008,800.5414085
53780, Gosnells,2009,830.9818881
53780, Gosnells,2010,858.2251354
53780, Gosnells,2011,883.2452458
53780, Gosnells,2012,912.8844534
53780, Gosnells,2013,937.8102965
53780, Gosnells,2014,948.611757
53780, Gosnells,2015,956.1845628
53780, Gosnells,2016,958.4705446
53780, Gosnells,2017,972.437815
53780, Gosnells,2018,983.8284461
53780, Gosnells,2019,999.3197044
53780, Gosnells,2020,1020.773369
53780, Gosnells,2021,1032.077588
50840, Bridgetown-Greenbushes,2001,3.144252001
50840, Bridgetown-Greenbushes,2002,3.186873253
50840, Bridgetown-Greenbushes,2003,3.121819763
50840, Bridgetown-Greenbushes,2004,3.045550154
50840, Bridgetown-Greenbushes,2005,3.091162371
